order_id,date,category,unit_price,quantity,discount_pct,revenue,region,channel
4208,2025-01-28,Home & Kitchen,62.31,4,5,236.78,South,In-Store
4452,2025-01-28,Sports,77.63,3,0,232.89,West,Online
4530,2025-01-28,Sports,87.23,1,10,78.51,East,Online
4872,2025-01-28,Clothing,56.99,5,10,256.46,West,Online
5007,2025-01-28,Sports,56.21,3,5,160.2,North,Online
5418,2025-01-28,Clothing,93.98,5,0,469.9,West,Online
1183,2025-01-29,Books,38.45,4,5,146.11,South,In-Store
1197,2025-01-29,Electronics,392.71,3,0,1178.13,East,In-Store
1696,2025-01-29,Home & Kitchen,136.36,3,0,409.08,South,Online
1715,2025-01-29,Home & Kitchen,31.76,5,0,158.8,North,Online
1943,2025-01-29,Clothing,89.32,2,0,178.64,North,In-Store
1948,2025-01-29,Sports,84.99,1,0,84.99,South,Online
1971,2025-01-29,Electronics,360.96,4,0,1443.84,East,Online
2066,2025-01-29,Sports,49.58,5,0,247.9,North,In-Store
2634,2025-01-29,Books,34.23,1,0,34.23,South,Online
3066,2025-01-29,Home & Kitchen,43.69,5,0,218.45,South,Online
3487,2025-01-29,Clothing,56.54,3,0,169.62,West,Online
3632,2025-01-29,Clothing,57.23,2,5,108.74,East,In-Store
3696,2025-01-29,Clothing,84.04,2,0,168.08,East,Online
3993,2025-01-29,Electronics,669.33,4,0,2677.32,North,Online
4789,2025-01-29,Sports,168.77,3,5,480.99,South,Online
5021,2025-01-29,Electronics,438.62,1,0,438.62,East,Online
5025,2025-01-29,Electronics,268.06,1,0,268.06,South,Online
5191,2025-01-29,Electronics,259.92,1,0,259.92,North,In-Store
5197,2025-01-29,Clothing,59.23,2,0,118.46,North,In-Store
5504,2025-01-29,Sports,125.97,3,0,377.91,East,In-Store
5519,2025-01-29,Electronics,357.3,1,20,285.84,West,Online
1361,2025-01-30,Sports,103.63,1,0,103.63,North,Online
1480,2025-01-30,Home & Kitchen,183.9,3,0,551.7,East,Online
1707,2025-01-30,Clothing,62.94,5,0,314.7,West,In-Store
2602,2025-01-30,Sports,175.76,4,0,703.04,North,Online
2720,2025-01-30,Electronics,711.3,2,5,1351.47,West,Online
2892,2025-01-30,Electronics,416.59,5,0,2082.95,East,Online
2938,2025-01-30,Sports,99.07,1,0,99.07,North,Online
3788,2025-01-30,Electronics,173.33,1,0,173.33,South,Online
3793,2025-01-30,Clothing,21.33,5,5,101.32,West,Online
3834,2025-01-30,Electronics,347.61,2,5,660.46,North,Online
4741,2025-01-30,Clothing,22.67,5,10,102.02,South,Online
5100,2025-01-30,Clothing,21.97,5,5,104.36,North,Online
5346,2025-01-30,Electronics,562.27,1,0,562.27,North,Online
5499,2025-01-30,Clothing,100.14,5,0,500.7,East,Online
5924,2025-01-30,Clothing,39.24,3,15,100.06,West,In-Store
5972,2025-01-30,Electronics,521.52,5,10,2346.84,North,Online
1190,2025-01-31,Sports,38.84,3,0,116.52,North,In-Store
1625,2025-01-31,Electronics,669.01,5,0,3345.05,East,Online
2617,2025-01-31,Sports,49.05,5,10,220.72,West,Online
2789,2025-01-31,Electronics,728.66,1,10,655.79,West,Online
3099,2025-01-31,Clothing,88.4,1,0,88.4,North,Online
3485,2025-01-31,Electronics,348.19,4,0,1392.76,North,Online
3684,2025-01-31,Books,22.48,4,10,80.93,South,Online
4278,2025-01-31,Books,39.06,5,5,185.54,West,Online
4317,2025-01-31,Home & Kitchen,170.62,4,0,682.48,South,Online
4369,2025-01-31,Clothing,64.85,3,5,184.82,South,Online
4500,2025-01-31,Books,9.28,5,0,46.4,East,Online
4502,2025-01-31,Clothing,103.47,2,15,175.9,South,Online
4774,2025-01-31,Clothing,96.81,5,0,484.05,West,Online
4889,2025-01-31,Clothing,71.24,3,0,213.72,West,Online
4910,2025-01-31,Electronics,505.96,4,0,2023.84,East,In-Store
5427,2025-01-31,Sports,152.76,3,5,435.37,East,Online
5520,2025-01-31,Electronics,390.98,2,15,664.67,West,Online
5571,2025-01-31,Clothing,111.45,5,0,557.25,West,In-Store
5582,2025-01-31,Clothing,111.65,5,0,558.25,West,Online
5742,2025-01-31,Clothing,17.65,2,0,35.3,South,In-Store
2317,2025-02-01,Books,27.84,4,0,111.36,North,Online
2380,2025-02-01,Books,13.64,3,0,40.92,West,Online
2541,2025-02-01,Home & Kitchen,238.29,5,10,1072.3,West,Online
2846,2025-02-01,Electronics,693.41,3,0,2080.23,West,Online
2901,2025-02-01,Sports,108.36,3,0,325.08,South,Online
2937,2025-02-01,Books,32.63,3,5,93.0,West,In-Store
3069,2025-02-01,Clothing,92.68,4,5,352.18,West,Online
3194,2025-02-01,Sports,130.79,2,5,248.5,South,Online
3249,2025-02-01,Clothing,32.81,3,0,98.43,East,Online
3360,2025-02-01,Clothing,80.25,3,0,240.75,East,In-Store
3774,2025-02-01,Clothing,116.75,3,0,350.25,West,Online
4193,2025-02-01,Electronics,890.4,3,5,2537.64,South,Online
4347,2025-02-01,Home & Kitchen,73.7,4,5,280.06,West,Online
4431,2025-02-01,Clothing,57.16,2,0,114.32,East,In-Store
4576,2025-02-01,Clothing,68.12,1,20,54.5,West,Online
5432,2025-02-01,Books,12.64,2,20,20.22,North,In-Store
5790,2025-02-01,Home & Kitchen,22.66,4,5,86.11,South,Online
3452,2025-02-02,Clothing,118.97,4,10,428.29,East,In-Store
3859,2025-02-02,Books,37.61,4,15,127.87,South,Online
3942,2025-02-02,Home & Kitchen,98.68,1,0,98.68,South,Online
4668,2025-02-02,Clothing,34.48,1,0,34.48,North,In-Store
4929,2025-02-02,Electronics,302.8,1,5,287.66,South,Online
5083,2025-02-02,Home & Kitchen,173.53,2,5,329.71,South,Online
5138,2025-02-02,Sports,87.92,1,5,83.52,East,In-Store
5248,2025-02-02,Clothing,11.83,1,0,11.83,West,Online
1100,2025-02-03,Electronics,397.57,3,0,1192.71,North,Online
1107,2025-02-03,Clothing,74.52,4,0,298.08,East,Online
1794,2025-02-03,Clothing,68.42,3,10,184.73,South,Online
1837,2025-02-03,Electronics,514.23,1,0,514.23,West,Online
1967,2025-02-03,Electronics,436.54,2,0,873.08,West,In-Store
2397,2025-02-03,Books,25.5,5,5,121.12,South,In-Store
2411,2025-02-03,Sports,78.91,2,0,157.82,East,Online
2442,2025-02-03,Electronics,302.3,3,5,861.56,South,Online
3112,2025-02-03,Electronics,813.35,3,10,2196.04,North,Online
3724,2025-02-03,Clothing,109.09,4,5,414.54,West,Online
4052,2025-02-03,Home & Kitchen,171.97,1,20,137.58,East,Online
4300,2025-02-03,Clothing,21.6,1,0,21.6,East,In-Store
4822,2025-02-03,Clothing,52.13,2,20,83.41,North,In-Store
5328,2025-02-03,Home & Kitchen,79.39,4,0,317.56,West,Online
5767,2025-02-03,Electronics,564.46,3,0,1693.38,West,In-Store
5985,2025-02-03,Clothing,27.32,3,15,69.67,South,Online
1368,2025-02-04,Home & Kitchen,201.51,5,0,1007.55,East,In-Store
1417,2025-02-04,Clothing,19.75,1,0,19.75,South,Online
1898,2025-02-04,Clothing,46.72,3,0,140.16,South,In-Store
2341,2025-02-04,Books,8.88,2,0,17.76,North,In-Store
2578,2025-02-04,Clothing,74.88,5,0,374.4,North,Online
2660,2025-02-04,Books,34.19,4,0,136.76,North,Online
4085,2025-02-04,Clothing,83.29,2,0,166.58,East,Online
4375,2025-02-04,Sports,40.64,2,20,65.02,North,In-Store
4421,2025-02-04,Clothing,119.24,3,0,357.72,South,In-Store
4900,2025-02-04,Home & Kitchen,113.17,4,0,452.68,East,Online
5348,2025-02-04,Clothing,100.22,4,10,360.79,East,Online
5373,2025-02-04,Clothing,91.72,1,0,91.72,North,Online
5826,2025-02-04,Electronics,399.57,5,0,1997.85,West,Online
1463,2025-02-05,Home & Kitchen,233.02,2,0,466.04,East,Online
2702,2025-02-05,Clothing,52.11,4,0,208.44,East,Online
2840,2025-02-05,Books,28.6,5,0,143.0,South,In-Store
2879,2025-02-05,Books,17.43,2,0,34.86,South,In-Store
3025,2025-02-05,Home & Kitchen,112.17,1,10,100.95,East,Online
3958,2025-02-05,Electronics,434.72,4,0,1738.88,North,Online
4167,2025-02-05,Clothing,37.11,4,0,148.44,South,In-Store
4254,2025-02-05,Electronics,474.0,5,5,2251.5,West,In-Store
4267,2025-02-05,Books,19.86,5,10,89.37,West,In-Store
4328,2025-02-05,Electronics,408.71,3,0,1226.13,North,Online
5699,2025-02-05,Electronics,679.19,3,0,2037.57,East,Online
5819,2025-02-05,Books,6.42,4,0,25.68,South,Online
1194,2025-02-06,Electronics,852.92,4,0,3411.68,South,In-Store
1416,2025-02-06,Electronics,852.82,4,10,3070.15,West,In-Store
1921,2025-02-06,Electronics,590.85,5,0,2954.25,West,Online
2863,2025-02-06,Clothing,63.76,1,0,63.76,East,In-Store
3348,2025-02-06,Electronics,851.74,5,0,4258.7,East,Online
3596,2025-02-06,Electronics,525.2,5,0,2626.0,North,Online
4108,2025-02-06,Electronics,622.54,4,20,1992.13,East,Online
4411,2025-02-06,Books,15.64,5,0,78.2,West,Online
4697,2025-02-06,Clothing,53.7,1,0,53.7,South,Online
4710,2025-02-06,Books,7.67,3,0,23.01,East,Online
4757,2025-02-06,Home & Kitchen,50.56,2,0,101.12,East,In-Store
4953,2025-02-06,Electronics,812.23,5,0,4061.15,North,Online
5506,2025-02-06,Books,26.43,1,0,26.43,North,Online
5828,2025-02-06,Electronics,510.75,3,0,1532.25,South,Online
1117,2025-02-07,Home & Kitchen,100.24,1,20,80.19,North,In-Store
1479,2025-02-07,Sports,133.52,1,0,133.52,North,In-Store
2514,2025-02-07,Electronics,731.14,4,0,2924.56,East,In-Store
2719,2025-02-07,Electronics,244.92,2,0,489.84,East,Online
3623,2025-02-07,Home & Kitchen,227.14,1,0,227.14,North,In-Store
4020,2025-02-07,Home & Kitchen,164.5,4,5,625.1,North,Online
4434,2025-02-07,Sports,186.3,5,0,931.5,South,In-Store
4675,2025-02-07,Sports,140.92,3,10,380.48,North,Online
5269,2025-02-07,Clothing,93.26,1,10,83.93,East,In-Store
5353,2025-02-07,Electronics,720.2,4,10,2592.72,South,Online
5665,2025-02-07,Clothing,54.14,3,0,162.42,South,Online
1055,2025-02-08,Home & Kitchen,126.87,5,15,539.2,East,Online
1069,2025-02-08,Electronics,520.82,2,0,1041.64,North,In-Store
1123,2025-02-08,Electronics,854.87,3,0,2564.61,West,In-Store
1173,2025-02-08,Electronics,189.51,1,0,189.51,North,Online
1527,2025-02-08,Electronics,794.11,2,10,1429.4,East,In-Store
1704,2025-02-08,Clothing,32.08,3,10,86.62,South,Online
1962,2025-02-08,Clothing,58.57,1,10,52.71,South,Online
2977,2025-02-08,Sports,180.68,2,5,343.29,North,Online
3556,2025-02-08,Clothing,80.41,5,0,402.05,West,Online
3996,2025-02-08,Electronics,233.2,5,10,1049.4,North,In-Store
4182,2025-02-08,Clothing,103.78,1,0,103.78,North,In-Store
4288,2025-02-08,Electronics,418.01,4,20,1337.63,North,In-Store
4494,2025-02-08,Clothing,104.73,5,0,523.65,North,Online
4812,2025-02-08,Electronics,704.13,5,0,3520.65,West,Online
4991,2025-02-08,Sports,177.93,5,0,889.65,East,Online
5058,2025-02-08,Clothing,45.32,1,10,40.79,West,Online
5230,2025-02-08,Home & Kitchen,80.23,4,0,320.92,East,In-Store
5240,2025-02-08,Electronics,429.86,5,0,2149.3,North,In-Store
1152,2025-02-09,Clothing,54.28,1,0,54.28,South,Online
2862,2025-02-09,Electronics,489.42,2,10,880.96,North,Online
3276,2025-02-09,Clothing,93.97,1,0,93.97,South,In-Store
4443,2025-02-09,Electronics,647.69,2,5,1230.61,North,Online
4793,2025-02-09,Clothing,47.8,4,0,191.2,South,Online
4931,2025-02-09,Books,11.2,5,0,56.0,North,Online
5462,2025-02-09,Sports,100.47,3,0,301.41,South,In-Store
5534,2025-02-09,Electronics,546.08,4,0,2184.32,South,Online
1213,2025-02-10,Sports,176.13,2,0,352.26,West,In-Store
1434,2025-02-10,Clothing,22.21,3,10,59.97,West,Online
2021,2025-02-10,Electronics,748.07,4,0,2992.28,South,Online
2104,2025-02-10,Clothing,29.16,4,0,116.64,North,Online
2251,2025-02-10,Home & Kitchen,80.42,5,0,402.1,South,In-Store
2321,2025-02-10,Electronics,607.15,2,20,971.44,East,In-Store
3075,2025-02-10,Electronics,165.56,1,5,157.28,North,Online
3262,2025-02-10,Books,7.53,3,0,22.59,South,Online
3333,2025-02-10,Clothing,59.44,3,20,142.66,South,Online
3426,2025-02-10,Books,22.58,5,0,112.9,North,Online
3677,2025-02-10,Clothing,114.38,2,0,228.76,South,Online
4097,2025-02-10,Electronics,688.37,2,0,1376.74,South,Online
4467,2025-02-10,Electronics,870.01,4,0,3480.04,East,Online
4802,2025-02-10,Books,8.4,5,0,42.0,South,In-Store
5960,2025-02-10,Books,18.43,4,10,66.35,West,Online
1154,2025-02-11,Clothing,40.15,1,10,36.14,North,In-Store
1863,2025-02-11,Home & Kitchen,32.07,2,0,64.14,South,Online
1924,2025-02-11,Electronics,414.36,3,5,1180.93,South,Online
2327,2025-02-11,Clothing,54.91,3,0,164.73,South,In-Store
3079,2025-02-11,Clothing,20.42,4,10,73.51,North,Online
3280,2025-02-11,Clothing,49.71,4,0,198.84,North,In-Store
3518,2025-02-11,Home & Kitchen,94.09,3,5,268.16,North,Online
3649,2025-02-11,Home & Kitchen,178.54,1,0,178.54,North,In-Store
3842,2025-02-11,Electronics,717.55,3,0,2152.65,West,In-Store
4113,2025-02-11,Sports,193.02,4,0,772.08,West,In-Store
4169,2025-02-11,Clothing,55.73,3,5,158.83,West,In-Store
4546,2025-02-11,Home & Kitchen,198.19,4,0,792.76,West,In-Store
4786,2025-02-11,Books,22.76,4,0,91.04,North,Online
4958,2025-02-11,Clothing,87.83,2,0,175.66,East,Online
5156,2025-02-11,Home & Kitchen,139.75,4,0,559.0,East,Online
5160,2025-02-11,Books,31.1,2,5,59.09,West,Online
2088,2025-02-12,Home & Kitchen,93.73,2,0,187.46,North,Online
2284,2025-02-12,Clothing,100.28,3,0,300.84,South,Online
2396,2025-02-12,Sports,115.15,4,20,368.48,North,Online
2401,2025-02-12,Clothing,111.09,5,0,555.45,North,Online
2430,2025-02-12,Electronics,593.07,4,0,2372.28,East,Online
2533,2025-02-12,Clothing,111.49,5,0,557.45,West,Online
2837,2025-02-12,Books,17.18,1,10,15.46,East,In-Store
3664,2025-02-12,Clothing,84.11,3,0,252.33,South,Online
3818,2025-02-12,Clothing,67.85,5,0,339.25,South,Online
5598,2025-02-12,Electronics,172.82,2,5,328.36,North,Online
5692,2025-02-12,Books,22.53,5,20,90.12,South,Online
5698,2025-02-12,Books,17.73,5,0,88.65,North,In-Store
5876,2025-02-12,Home & Kitchen,147.65,2,20,236.24,West,Online
5951,2025-02-12,Clothing,119.09,3,0,357.27,West,In-Store
1019,2025-02-13,Home & Kitchen,223.15,2,0,446.3,East,In-Store
1230,2025-02-13,Home & Kitchen,218.77,4,0,875.08,East,Online
1342,2025-02-13,Clothing,64.76,4,0,259.04,East,In-Store
2382,2025-02-13,Clothing,72.16,1,10,64.94,West,Online
3108,2025-02-13,Home & Kitchen,121.32,4,10,436.75,East,Online
3195,2025-02-13,Sports,125.29,3,0,375.87,West,Online
3205,2025-02-13,Electronics,790.98,3,0,2372.94,North,Online
3372,2025-02-13,Electronics,522.02,4,0,2088.08,North,Online
3541,2025-02-13,Electronics,378.88,2,15,644.1,North,Online
4040,2025-02-13,Sports,66.62,5,0,333.1,South,Online
4423,2025-02-13,Electronics,644.86,2,0,1289.72,West,In-Store
4460,2025-02-13,Home & Kitchen,234.36,4,0,937.44,South,In-Store
4512,2025-02-13,Sports,58.08,3,0,174.24,North,In-Store
5026,2025-02-13,Clothing,80.37,3,0,241.11,South,Online
5187,2025-02-13,Clothing,76.78,1,15,65.26,West,Online
5320,2025-02-13,Electronics,446.36,2,0,892.72,South,In-Store
5474,2025-02-13,Books,20.3,5,0,101.5,North,Online
1861,2025-02-14,Electronics,246.8,4,0,987.2,West,In-Store
2057,2025-02-14,Clothing,17.76,3,5,50.62,North,In-Store
2371,2025-02-14,Clothing,17.34,1,5,16.47,South,Online
3222,2025-02-14,Sports,198.18,4,10,713.45,West,Online
3829,2025-02-14,Electronics,277.05,2,0,554.1,East,In-Store
3891,2025-02-14,Sports,37.0,2,0,74.0,East,In-Store
4021,2025-02-14,Books,31.24,3,0,93.72,South,Online
4022,2025-02-14,Sports,98.94,5,0,494.7,North,Online
4160,2025-02-14,Clothing,16.99,1,5,16.14,North,In-Store
5390,2025-02-14,Electronics,257.64,1,0,257.64,West,Online
5396,2025-02-14,Electronics,816.69,2,10,1470.04,East,In-Store
1380,2025-02-15,Electronics,442.4,3,5,1260.84,West,In-Store
1509,2025-02-15,Electronics,654.35,1,0,654.35,South,Online
2451,2025-02-15,Sports,169.05,3,0,507.15,West,Online
2761,2025-02-15,Books,22.58,3,5,64.35,North,In-Store
3232,2025-02-15,Electronics,616.73,1,15,524.22,East,Online
3747,2025-02-15,Books,38.85,4,5,147.63,West,In-Store
4086,2025-02-15,Home & Kitchen,68.48,2,15,116.42,North,In-Store
5292,2025-02-15,Home & Kitchen,64.8,3,0,194.4,East,Online
5580,2025-02-15,Books,16.55,2,0,33.1,South,Online
5779,2025-02-15,Electronics,555.78,2,0,1111.56,East,In-Store
1406,2025-02-16,Books,9.57,3,5,27.27,East,Online
1481,2025-02-16,Sports,197.2,5,5,936.7,South,Online
1766,2025-02-16,Books,9.63,5,15,40.93,West,In-Store
1804,2025-02-16,Books,6.74,3,10,18.2,East,Online
1907,2025-02-16,Home & Kitchen,108.56,4,0,434.24,South,In-Store
2044,2025-02-16,Clothing,79.14,3,0,237.42,South,In-Store
2557,2025-02-16,Books,28.51,5,10,128.3,South,Online
2733,2025-02-16,Home & Kitchen,173.22,3,0,519.66,East,In-Store
2738,2025-02-16,Electronics,464.65,1,0,464.65,West,Online
3111,2025-02-16,Sports,141.11,4,10,508.0,East,Online
3363,2025-02-16,Books,6.25,1,0,6.25,East,In-Store
4154,2025-02-16,Clothing,89.78,5,10,404.01,East,Online
5591,2025-02-16,Clothing,66.95,4,0,267.8,South,Online
5942,2025-02-16,Sports,62.13,5,5,295.12,East,Online
1908,2025-02-17,Electronics,701.94,5,0,3509.7,South,Online
2078,2025-02-17,Books,6.02,4,0,24.08,North,In-Store
2098,2025-02-17,Home & Kitchen,73.07,5,0,365.35,West,In-Store
2189,2025-02-17,Electronics,644.9,5,20,2579.6,West,In-Store
2661,2025-02-17,Clothing,13.7,1,0,13.7,West,Online
2946,2025-02-17,Clothing,36.72,5,0,183.6,South,Online
3350,2025-02-17,Electronics,623.07,1,15,529.61,North,Online
3745,2025-02-17,Books,29.71,5,0,148.55,East,Online
4610,2025-02-17,Home & Kitchen,81.95,4,5,311.41,East,In-Store
5023,2025-02-17,Sports,158.86,4,5,603.67,East,Online
5602,2025-02-17,Home & Kitchen,129.79,1,20,103.83,North,In-Store
5952,2025-02-17,Electronics,484.66,1,0,484.66,South,Online
1325,2025-02-18,Home & Kitchen,235.59,4,0,942.36,South,Online
1855,2025-02-18,Home & Kitchen,203.0,4,0,812.0,North,Online
2096,2025-02-18,Sports,64.43,3,0,193.29,West,Online
2193,2025-02-18,Clothing,48.4,2,0,96.8,South,In-Store
2669,2025-02-18,Home & Kitchen,47.29,2,5,89.85,South,In-Store
2687,2025-02-18,Home & Kitchen,117.17,2,0,234.34,West,Online
2847,2025-02-18,Electronics,681.36,5,0,3406.8,East,Online
2858,2025-02-18,Electronics,812.23,4,0,3248.92,West,In-Store
3662,2025-02-18,Books,32.84,3,10,88.67,North,Online
4172,2025-02-18,Clothing,29.54,3,0,88.62,East,Online
4833,2025-02-18,Clothing,116.8,2,10,210.24,North,In-Store
5145,2025-02-18,Books,20.13,4,0,80.52,East,Online
5146,2025-02-18,Home & Kitchen,212.82,5,5,1010.89,East,Online
5282,2025-02-18,Books,29.73,4,5,112.97,North,In-Store
5411,2025-02-18,Sports,53.57,5,5,254.46,East,In-Store
5584,2025-02-18,Home & Kitchen,204.2,4,5,775.96,West,In-Store
5590,2025-02-18,Sports,74.78,3,0,224.34,West,Online
5833,2025-02-18,Clothing,116.4,5,5,552.9,West,In-Store
1007,2025-02-19,Clothing,44.29,2,20,70.86,West,Online
1457,2025-02-19,Books,13.47,1,0,13.47,West,Online
1659,2025-02-19,Home & Kitchen,55.95,3,0,167.85,North,Online
1963,2025-02-19,Clothing,89.06,3,0,267.18,North,Online
2248,2025-02-19,Home & Kitchen,53.48,2,0,106.96,South,Online
2458,2025-02-19,Sports,158.74,2,0,317.48,West,Online
2773,2025-02-19,Clothing,104.31,3,0,312.93,West,Online
3186,2025-02-19,Home & Kitchen,188.01,4,0,752.04,East,Online
3270,2025-02-19,Clothing,102.2,4,15,347.48,South,Online
3278,2025-02-19,Clothing,108.86,3,20,261.26,East,In-Store
3302,2025-02-19,Home & Kitchen,49.06,3,20,117.74,East,Online
3495,2025-02-19,Clothing,49.18,2,10,88.52,North,In-Store
3571,2025-02-19,Sports,190.6,2,5,362.14,South,In-Store
4017,2025-02-19,Clothing,24.1,4,0,96.4,West,Online
4099,2025-02-19,Books,17.01,3,0,51.03,West,Online
1132,2025-02-20,Sports,187.86,3,0,563.58,East,Online
1693,2025-02-20,Books,5.73,1,5,5.44,North,In-Store
1817,2025-02-20,Electronics,566.62,3,10,1529.87,South,Online
1829,2025-02-20,Electronics,879.35,5,0,4396.75,North,Online
1965,2025-02-20,Electronics,431.87,2,0,863.74,North,Online
2214,2025-02-20,Clothing,67.99,4,10,244.76,East,Online
2297,2025-02-20,Home & Kitchen,165.7,2,0,331.4,East,Online
3973,2025-02-20,Clothing,59.4,4,20,190.08,West,Online
4702,2025-02-20,Home & Kitchen,185.04,5,15,786.42,South,In-Store
4874,2025-02-20,Home & Kitchen,31.52,4,5,119.78,West,Online
5980,2025-02-20,Books,29.52,5,0,147.6,South,Online
1178,2025-02-21,Electronics,451.19,5,10,2030.35,East,Online
1452,2025-02-21,Home & Kitchen,186.75,1,5,177.41,East,Online
1580,2025-02-21,Home & Kitchen,141.87,5,0,709.35,South,Online
3351,2025-02-21,Sports,24.63,4,0,98.52,North,Online
3424,2025-02-21,Electronics,446.14,1,0,446.14,South,In-Store
3836,2025-02-21,Clothing,79.74,2,0,159.48,South,Online
3837,2025-02-21,Electronics,351.0,2,10,631.8,North,Online
4038,2025-02-21,Home & Kitchen,101.57,3,20,243.77,West,Online
4230,2025-02-21,Clothing,81.37,5,20,325.48,North,In-Store
4461,2025-02-21,Electronics,779.93,3,0,2339.79,North,Online
4606,2025-02-21,Books,10.64,1,0,10.64,West,In-Store
4635,2025-02-21,Clothing,80.12,5,0,400.6,West,Online
4938,2025-02-21,Sports,135.16,3,0,405.48,East,In-Store
4945,2025-02-21,Home & Kitchen,79.34,3,0,238.02,West,In-Store
5239,2025-02-21,Clothing,17.99,1,10,16.19,East,Online
5611,2025-02-21,Clothing,106.02,3,0,318.06,West,Online
5793,2025-02-21,Electronics,616.31,4,0,2465.24,East,In-Store
1096,2025-02-22,Home & Kitchen,68.1,3,0,204.3,West,Online
1953,2025-02-22,Home & Kitchen,109.77,1,5,104.28,South,In-Store
2001,2025-02-22,Electronics,437.54,3,0,1312.62,East,In-Store
2849,2025-02-22,Clothing,94.94,1,5,90.19,South,Online
3254,2025-02-22,Home & Kitchen,141.42,4,0,565.68,West,In-Store
4018,2025-02-22,Home & Kitchen,231.68,1,0,231.68,West,Online
4253,2025-02-22,Home & Kitchen,159.45,1,5,151.48,East,Online
4402,2025-02-22,Clothing,40.99,4,0,163.96,East,Online
4506,2025-02-22,Home & Kitchen,70.66,3,15,180.18,North,Online
4673,2025-02-22,Sports,175.24,1,0,175.24,East,In-Store
4794,2025-02-22,Books,15.13,3,0,45.39,East,In-Store
4998,2025-02-22,Electronics,451.57,3,0,1354.71,West,Online
5086,2025-02-22,Electronics,815.52,4,0,3262.08,East,Online
5217,2025-02-22,Electronics,768.07,2,0,1536.14,East,In-Store
5351,2025-02-22,Electronics,589.61,4,0,2358.44,West,Online
5414,2025-02-22,Clothing,11.59,2,10,20.86,East,Online
5874,2025-02-22,Clothing,14.39,1,0,14.39,South,Online
5948,2025-02-22,Home & Kitchen,24.53,4,0,98.12,South,Online
1439,2025-02-23,Clothing,39.44,5,0,197.2,South,Online
1683,2025-02-23,Books,39.84,3,0,119.52,North,Online
2093,2025-02-23,Home & Kitchen,100.89,3,5,287.54,East,Online
2161,2025-02-23,Home & Kitchen,35.41,2,10,63.74,North,Online
